title,publication_date,source,url,description,ai_keywords_found,ce_keywords_found
"Exclusive: Swedish startup automating mechanical, electrical, and plumbing design for commercial buildings raises $20 million in seed round",2025-12-18T12:00:00Z,Fortune,https://fortune.com/2025/12/18/endra-ai-startup-automating-mep-design-sweden-20-million-seed-round-notion-capital/,"Notion Capital is leading the seed round for Endra, which says reduces the time to design buildings' electrical systems from months to hours.",machine learning,construction
Specialty Chemicals Market Size to Surpass USD 1.37 Trillion by 2035 Amid Sustainability and EV-Driven Demand,2025-12-18T11:44:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/18/3207546/0/en/Specialty-Chemicals-Market-Size-to-Surpass-USD-1-37-Trillion-by-2035-Amid-Sustainability-and-EV-Driven-Demand.html,"Specialty Chemicals Market Size and Growth Analysis, Trends, Leading Companies, Regional Outlook, and Forecast 2026 to 2035...","machine learning, generative AI, artificial intelligence, automation","transportation, infrastructure, concrete, structural, construction"
Circular Construction Materials Market Manufacturers & Suppliers Company Analysis 2026-2035,2025-12-18T10:34:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/18/3207515/0/en/Circular-Construction-Materials-Market-Manufacturers-Suppliers-Company-Analysis-2026-2035.html,The global circular construction materials market size accounted for USD 100.59 bn in 2025 and is expected to surpass around USD 267.14 bn by 2033...,"computer vision, machine learning","transportation, infrastructure, concrete, structural, construction"
Accelerating AI-Powered Chemistry and Materials Science Simulations with NVIDIA ALCHEMI Toolkit-Ops,2025-12-17T21:05:19Z,Nvidia.com,https://developer.nvidia.com/blog/accelerating-ai-powered-chemistry-and-materials-science-simulations-with-nvidia-alchemi-toolkit-ops/,Machine learning interatomic potentials (MLIPs) are transforming the landscape of computational chemistry and materials science. MLIPs enable atomistic...,machine learning,"structural, construction, bridge"
How Amazon’s CSO defends against efforts by North Korean IT workers to infiltrate his company,2025-12-17T17:11:49Z,Fortune,https://fortune.com/2025/12/17/amazon-cybersecurity-north-korea-hackers-cio-intelligence/,"Amazon has seen an increase in North Korean IT workers attempting to get jobs at the tech giant, schemes motivated by lucrative salaries in AI.","machine learning, generative AI, artificial intelligence, robotics",construction
GMKtec EVO-X2 review: A mini PC that packs serious AI and gaming power,2025-12-17T11:30:00Z,PCWorld,https://www.pcworld.com/article/3011421/gmktec-evo-x2-review.html,"At a glance
Expert's Rating


Pros

<ul>
<li>Excellent combination of CPU, GPU, and NPU</li>



<li>Performance at desktop workstation level</li>



<li>Versatile use: from AI workloads to content creation and gaming</li>



<li>Buttons for fan control and…",machine learning,construction
SEANN: A domain-informed neural network for epidemiological insights,2025-12-16T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338400,"In epidemiology, traditional statistical methods such as logistic regression, linear regression, and other parametric models are commonly employed to investigate associations between predictors and health outcomes. However, non-parametric machine learning tec…","neural networks, machine learning","structural, construction"
Classification of current density vector map using transformer hybrid residual network,2025-12-16T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338189,"The classification of the current density vector map (CDVM) reconstructed from magnetocardiogram (MCG) is an important indicator for assessing cardiac function and state in clinical diagnosis. Given the limited widespread application of MCG, research on CDVM …","computer vision, machine learning, artificial intelligence","structural, construction, bridge"
Biased sampling driven by bacterial population structure confounds machine learning prediction of antimicrobial resistance,2025-12-16T14:00:00Z,Plos.org,https://journals.plos.org/plosbiology/article?id=10.1371/journal.pbio.3003539,Machine learning methods have emerged as promising tools to predict antimicrobial resistance (AMR) and uncover resistance determinants from genomic data. This study shows that sampling biases driven by population structure severely undermine the accuracy of A…,machine learning,"construction, concrete"
PERMA-guided multi-topology graph neural networks for cross-cultural student well-being prediction,2025-12-16T14:00:00Z,Plos.org,https://journals.plos.org/plosone/article?id=10.1371/journal.pone.0338693,"Student well-being prediction is of great significance for promoting personalized education and preventing mental health problems, but existing methods suffer from limitations including lack of psychological theory guidance, neglect of student relationship mo…","machine learning, neural networks, artificial intelligence","structural, construction"
"Transcript: MiB: Stephen Cohen, BlackRock’s Chief Product Officer and Head of Global Product Solutions",2025-12-16T13:30:37Z,Ritholtz.com,https://ritholtz.com/2025/12/transcript-mib-stephen-cohen/,"The transcript from this week’s, MiB: Stephen Cohen, BlackRock’s Chief Product Officer and Head of Global Product Solutions, is below. You can stream and download our full conversation, including any podcast extras, on Apple Podcasts, Spotify, YouTube, and Bl…","machine learning, artificial intelligence","construction, bridge, infrastructure"
"Meet Your Future Robot Servants, Caregivers and Explorers",2025-12-16T11:00:00Z,Scientific American,https://www.scientificamerican.com/article/meet-your-future-robot-servants-caregivers-and-explorers/,"Robots are poised to play a much bigger role in daily life at home, at work and in the world","robotics, machine learning",construction
101 Crossroads: Can the USPTO Fix What the Courts and Congress Won’t? / IPWatchdog Unleashed,2025-12-15T19:46:24Z,IPWatchdog.com,https://ipwatchdog.com/2025/12/15/101-crossroads-uspto-fix-courts-congress/,"This week on IPWatchdog Unleashed, I have a conversation about patent eligibility with patent attorneys and IPWatchdog Advisory Committee members John Rogitz and Clint Mehall.  There can be little doubt that the U.S. patent system is at an inflection point. T…","machine learning, artificial intelligence",construction
Rainman Consulting Launches AI SEO Services to Address Shift in Search Behavior,2025-12-15T17:03:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/15/3205703/0/en/Rainman-Consulting-Launches-AI-SEO-Services-to-Address-Shift-in-Search-Behavior.html,"Chandler, Arizona, Dec.  15, 2025  (GLOBE NEWSWIRE) -- Chandler, Arizona - December 15, 2025 -  -      Rainman Consulting LLC, a digital marketing firm...","machine learning, generative AI, artificial intelligence, automation",construction
Show HN: Bets on Post-GPU Compute,2025-12-15T02:25:08Z,Vishalv.com,https://www.vishalv.com/notes/bets-on-post-GPU-compute,"Post-GPU compute is a bet that new hardware will make different primitives cheap.Extropic AI bets the primitive is sampling.How far does block Gibbs sampling algorithm generalize beyond strictly bipartite models?

Comments URL: https://news.ycombinator.com/it…","neural networks, machine learning","structural, construction"
Frances Elizabeth Allen: The Woman Who Made Code Run Fast – and Was Forgotten,2025-12-15T00:30:25Z,Voxmeditantis.com,https://voxmeditantis.com/2025/12/13/frances-elizabeth-allen-the-woman-who-made-code-run-fast-and-was-forgotten-because-it-worked/,"Frances Allen sits down to discuss how compiler optimisation became computing’s invisible foundation. From farm girl to Turing Award winner, she reveals why the most profound technical achiev…","machine learning, neural networks, artificial intelligence","bridge, infrastructure, concrete, structural, construction"
An ‘ankle bracelet’ for your car? AZ pushes new tech for serial speeders,2025-12-13T22:00:00Z,TheBlaze,https://www.theblaze.com/align/an-ankle-bracelet-for-your-car-az-pushes-new-tech-for-serial-speeders,"Watch out, speed demons — the open road might be getting a little less free.Arizona, known for its sun-soaked, sprawling highways, may soon become the first state to offer a high-tech alternative for habitual speeders: a “digital ankle bracelet” for your car.…",machine learning,"transportation, construction"
Nate Jones Gets AI Data Centers Wrong,2025-12-13T17:00:41Z,Next Big Future,https://www.nextbigfuture.com/2025/12/nate-jones-gets-ai-data-centers-wrong.html,"Nate Jones got the AI data centers in space story wrong. I like Nate Jones, he does a lot of useful work gathering AI news and staying on top of developments. He is wrong in this case. Starcloud already has an H100 in a satellite in space. It launched last mo…","machine learning, robotics, artificial intelligence",construction
Interpretable wrapper-based machine learning framework for predicting patellofemoral pain syndrome using minimal clinical tests,2025-12-13T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-31362-x,Scientific Reports - Interpretable wrapper-based machine learning framework for predicting patellofemoral pain syndrome using minimal clinical tests,machine learning,"construction, concrete, infrastructure"
Photovoltaic power interval prediction with conditional error dependency using Bayesian optimized deep learning,2025-12-13T00:00:00Z,Nature.com,https://www.nature.com/articles/s41598-025-19602-6,"Accurate photovoltaic (PV) power forecasting serves as a critical foundation for economic dispatch and reliable grid operation. To address the inherent uncertainty in PV power generation, this study proposes a short-term PV power interval prediction method ba…","neural networks, machine learning","structural, construction"
The Influence of Short-Form Video and Social Commerce on Digital Marketing Theory,2025-12-12T17:02:00Z,Javacodegeeks.com,https://www.javacodegeeks.com/2025/12/the-influence-of-short-form-video-and-social-commerce-on-digital-marketing-theory.html,"The digital marketing landscape has undergone a fundamental transformation in recent years, driven by two interconnected phenomena: the explosive growth of short-form video content and the rise of algorithm-driven social commerce. These developments are not m…",machine learning,"construction, infrastructure"
"Global Functional Safety Market Worth $9 Billion by 2032: Anticipate Regulatory Shifts, Emerging Failure Modes, and New Digital Threats",2025-12-12T15:42:00Z,GlobeNewswire,https://www.globenewswire.com/news-release/2025/12/12/3204769/28124/en/Global-Functional-Safety-Market-Worth-9-Billion-by-2032-Anticipate-Regulatory-Shifts-Emerging-Failure-Modes-and-New-Digital-Threats.html,"Key opportunities include cross-functional technology integration, supply chain transparency, sector-specific safety architectures, and emphasis on training & consulting services Key opportunities include cross-functional technology integration, supply chain …","machine learning, automation",construction
